AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME
1338601,13386,MMD,Minami Daito Airport,"Minami Daito, Okinawa/Ryukyu Islands",Okinawa/Ryukyu Islands
1338602,13386,MMD,Minami Daito Airport,"Minami Daito, Japan",Japan
1338603,13386,MMD,Minami Daito Airport,"Minami Daito, Japan",Japan
1338701,13387,MME,Teesside,"Darlington, United Kingdom",United Kingdom
1338702,13387,MME,Durham Tees Valley,"Darlington, United Kingdom",United Kingdom
1338703,13387,MME,Teesside International,"Darlington, United Kingdom",United Kingdom
1338801,13388,MMH,Mammoth Lakes Airport,"Mammoth Lakes, CA",United States
1338901,13389,MMI,McMinn County,"Athens, TN",United States
1338902,13389,MMI,McMinn County,"Athens, TN",United States
1339001,13390,MMJ,Matsumoto Airport,"Matsumoto, Japan",Japan
1339101,13391,MMK,Murmansk Airport,"Murmansk, U.S.S.R.",U.S.S.R.
1339102,13391,MMK,Murmansk Airport,"Murmansk, Russia",Russia
1339103,13391,MMK,Murmansk Airport,"Murmansk, Russia",Russia
1339104,13391,MMK,Murmansk Airport,"Murmansk, Russia",Russia
1339105,13391,MMK,Murmansk Airport,"Murmansk, Russia",Russia
1339106,13391,MMK,Murmansk Airport,"Murmansk, Russia",Russia
1339201,13392,MML,Marshall Muni/Ryan Field,"Marshall, MN",United States
1339202,13392,MML,Marshall Muni/Ryan Field,"Marshall, MN",United States
1339203,13392,MML,Southwest Minnesota Regional-Marshall/Ryan Field,"Marshall, MN",United States
1339301,13393,MMM,Middlemount Airport,"Middlemount, Australia",Australia
1339401,13394,MMN,Minute Man Air Field,"Stow, MA",United States
1339402,13394,MMN,Minute Man Air Field,"Stow, MA",United States
1339403,13394,MMN,Minute Man Air Field,"Stow, MA",United States
1339404,13394,MMN,Minute Man Air Field,"Stow, MA",United States
1339405,13394,MMN,Minute Man Air Field,"Stow, MA",United States
1339406,13394,MMN,Minute Man Air Field,"Stow, MA",United States
1339501,13395,MMP,Mompos Airport,"Mompos, Colombia",Colombia
1339502,13395,MMP,Mompos Airport,"Mompos, Colombia",Colombia
1339503,13395,MMP,Mompos Airport,"Mompos, Colombia",Colombia
1339504,13395,MMP,Mompos Airport,"Mompos, Colombia",Colombia
1339505,13395,MMP,Mompos Airport,"Mompos, Colombia",Colombia
1339506,13395,MMP,San Bernardo,"Mompos, Colombia",Colombia
1339601,13396,MMQ,Mbala Airport,"Mbala, Zambia",Zambia
1339701,13397,MMT,McEntire Jngb,"Columbia, SC",United States
1339702,13397,MMT,McEntire Jngb,"Columbia, SC",United States
1339703,13397,MMT,McEntire Jngb,"Columbia, SC",United States
1339704,13397,MMT,McEntire Jngb,"Columbia, SC",United States
1339705,13397,MMT,McEntire Jngb,"Columbia, SC",United States
1339801,13398,MMU,Morristown Municipal,"Morristown, NJ",United States
1339802,13398,MMU,Morristown Municipal,"Morristown, NJ",United States
1339901,13399,MMX,Malmo-Sturup,"Malmo, Sweden",Sweden
1339902,13399,MMX,Malmo Airport,"Malmo, Sweden",Sweden
1339903,13399,MMX,Malmo Airport,"Malmo, Sweden",Sweden
1339904,13399,MMX,Malmo Airport,"Malmo, Sweden",Sweden
1339905,13399,MMX,Malmo Airport,"Malmo, Sweden",Sweden
1339906,13399,MMX,Malmo Airport,"Malmo, Sweden",Sweden
1340001,13400,MMY,Miyako,"Miyakojima, Okinawa/Ryukyu Islands",Okinawa/Ryukyu Islands
1340002,13400,MMY,Miyako,"Miyakojima, Japan",Japan
1340003,13400,MMY,Miyako,"Miyakojima, Japan",Japan
1340101,13401,MN1,Fosston Municipal,"Fosston, MN",United States
1340102,13401,MN1,Fosston Municipal Anderson Field,"Fosston, MN",United States
1340201,13402,MN2,Moose Lake Carlton County,"Moose Lake, MN",United States
1340202,13402,MN2,Moose Lake Carlton County,"Moose Lake, MN",United States
1340301,13403,MN3,Ortonville Municipal-Martinson Field,"Ortonville, MN",United States
1340302,13403,MN3,Ortonville Municipal-Martinson Field,"Ortonville, MN",United States
1340303,13403,MN3,Ortonville Municipal-Martinson Field,"Ortonville, MN",United States
1340304,13403,MN3,Ortonville Municipal-Martinson Field,"Ortonville, MN",United States
1340305,13403,MN3,Ortonville Municipal-Martinson Field,"Ortonville, MN",United States
1340401,13404,MNB,Muanda,"Moanda, Congo (Kinshasa)",Congo (Kinshasa)
1340402,13404,MNB,Muanda,"Moanda, Congo (Kinshasa)",Congo (Kinshasa)
1340403,13404,MNB,Muanda,"Moanda, Congo (Kinshasa)",Congo (Kinshasa)
1340501,13405,MNC,Nacala Airport,"Nacala, Mozambique",Mozambique
1340502,13405,MNC,Nacala Airport,"Nacala, Mozambique",Mozambique
1340503,13405,MNC,Nacala Airport,"Nacala, Mozambique",Mozambique
1340504,13405,MNC,Nacala International,"Nacala, Mozambique",Mozambique
1340505,13405,MNC,Nacala Airport,"Nacala, Mozambique",Mozambique
1340506,13405,MNC,Nacala International,"Nacala, Mozambique",Mozambique
1340601,13406,MNI,Gerald's,"Montserrat, Montserrat",Montserrat
1340602,13406,MNI,John A. Osborne International,"Montserrat, Montserrat",Montserrat
1340603,13406,MNI,John A. Osborne,"Montserrat, Montserrat",Montserrat
1340604,13406,MNI,John A Osborne International,"Montserrat, Montserrat",Montserrat
1340605,13406,MNI,John A Osborne,"Montserrat, Montserrat",Montserrat
1340701,13407,MNK,Maiana Airport,"Maiana, Kiribati",Kiribati
1340702,13407,MNK,Maiana Airport,"Maiana, Kiribati",Kiribati
1340703,13407,MNK,Maiana Airport,"Maiana, Kiribati",Kiribati
1340704,13407,MNK,Maiana Airport,"Maiana, Kiribati",Kiribati
1340705,13407,MNK,Maiana Airport,"Maiana, Kiribati",Kiribati
1340801,13408,MNL,Manila Ninoy Aquino International,"Manila, Philippines",Philippines
1340802,13408,MNL,Ninoy Aquino International,"Manila, Philippines",Philippines
1340901,13409,MNM,Menominee County,"Marinette, MI",United States
1340902,13409,MNM,Menominee-Marinette Twin County,"Marinette, MI",United States
1340903,13409,MNM,Menominee-Marinette Twin County,"Marinette, MI",United States
1340904,13409,MNM,Menominee-Marinette Twin County,"Marinette, MI",United States
1340905,13409,MNM,Menominee-Marinette Twin County,"Marinette, MI",United States
1340906,13409,MNM,Menominee Regional,"Marinette, MI",United States
1340907,13409,MNM,Menominee Regional,"Marinette, MI",United States
1341001,13410,MNN,Marion Municipal,"Marion, OH",United States
1341002,13410,MNN,Marion Municipal,"Marion, OH",United States
1341101,13411,MNO,Manono Airport,"Manono, Congo (Kinshasa)",Congo (Kinshasa)
1341102,13411,MNO,Manono Airport,"Manono, Congo (Kinshasa)",Congo (Kinshasa)
1341103,13411,MNO,Manono Airport,"Manono, Congo (Kinshasa)",Congo (Kinshasa)
1341301,13413,MNR,Mongu Airport,"Mongu, Zambia",Zambia
1341302,13413,MNR,Mongu Airport,"Mongu, Zambia",Zambia
1341303,13413,MNR,Mongu Airport,"Mongu, Zambia",Zambia
1341304,13413,MNR,Mongu Airport,"Mongu, Zambia",Zambia
1341401,13414,MNS,Mansa Airport,"Mansa, Zambia",Zambia
1341402,13414,MNS,Mansa Airport,"Mansa, Zambia",Zambia
1341501,13415,MNT,Minto Airport,"Minto, AK",United States
1341502,13415,MNT,Minto Al Wright,"Minto, AK",United States
1341503,13415,MNT,Minto Al Wright,"Minto, AK",United States
1341601,13416,MNU,Moulmein Airport,"Moulmein, Burma",Burma
1341602,13416,MNU,Mawlamyine Airport,"Mawlamyine, Burma",Burma
1341603,13416,MNU,Mawlamyine Airport,"Mawlamyine, Burma",Burma
1341701,13417,MNX,Manicore Airport,"Manicore, Brazil",Brazil
1341702,13417,MNX,Manicore Airport,"Manicore, Brazil",Brazil
1341703,13417,MNX,Manicore Airport,"Manicore, Brazil",Brazil
1341704,13417,MNX,Manicore Airport,"Manicore, Brazil",Brazil
1341705,13417,MNX,Manicore Airport,"Manicore, Brazil",Brazil
1341706,13417,MNX,Manicore Airport,"Manicore, Brazil",Brazil
1341801,13418,MNZ,Manassas Regional/Harry P. Davis Field,"Manassas, VA",United States
1341802,13418,MNZ,Manassas Regional/Harry P. Davis Field,"Manassas, VA",United States
1341803,13418,MNZ,Manassas Regional/Harry P. Davis Field,"Manassas, VA",United States
1341804,13418,MNZ,Manassas Regional/Harry P. Davis Field,"Manassas, VA",United States
1341805,13418,MNZ,Manassas Regional/Harry P. Davis Field,"Manassas, VA",United States
1341901,13419,MO1,Midwest National Air Center,"Mosby, MO",United States
1341902,13419,MO1,Midwest National Air Center,"Mosby, MO",United States
1342001,13420,MO2,Washington Regional,"Washington, MO",United States
1342101,13421,MOA,Orestes Acosta,"Moa, Cuba",Cuba
1342102,13421,MOA,Orestes Acosta,"Moa, Cuba",Cuba
1342103,13421,MOA,Orestes Acosta,"Moa, Cuba",Cuba
1342104,13421,MOA,Orestes Acosta,"Moa, Cuba",Cuba
1342105,13421,MOA,Orestes Acosta,"Moa, Cuba",Cuba
1342201,13422,MOB,Mobile Regional,"Mobile, AL",United States
1342202,13422,MOB,Mobile Regional,"Mobile, AL",United States
1342301,13423,MOC,Montes Claros Airport,"Montes Claros, Brazil",Brazil
1342302,13423,MOC,Mario Ribeiro,"Montes Claros, Brazil",Brazil
1342401,13424,MOD,Modesto City-County-Harry Sham Field,"Modesto, CA",United States
1342402,13424,MOD,Modesto City-County-Harry Sham Field,"Modesto, CA",United States
1342501,13425,MOG,Mong Hsat Airport,"Mong Hsat, Burma",Burma
1342502,13425,MOG,Mong Hsat Airport,"Mong Hsat, Burma",Burma
1342601,13426,MOL,Aro,"Molde, Norway",Norway
1342602,13426,MOL,Aro,"Molde, Norway",Norway
1342603,13426,MOL,Aro,"Molde, Norway",Norway
1342701,13427,MOM,Moudjeria Ledfotar,"Moudjeria, Mauritania",Mauritania
1342801,13428,MON,Mount Cook Airport,"Mount Cook, New Zealand",New Zealand
1342901,13429,MOP,Mount Pleasant Municipal,"Mount Pleasant, MI",United States
1342902,13429,MOP,Mount Pleasant Municipal,"Mount Pleasant, MI",United States
1343001,13430,MOQ,Morondava Airport,"Morondava, Madagascar",Madagascar
1343002,13430,MOQ,Morondava Airport,"Morondava, Madagascar",Madagascar
1343003,13430,MOQ,Morondava Airport,"Morondava, Madagascar",Madagascar
1343004,13430,MOQ,Morondava Airport,"Morondava, Madagascar",Madagascar
1343101,13431,MOR,Moore-Murrell,"Morristown, TN",United States
1343102,13431,MOR,Moore-Murrell,"Morristown, TN",United States
1343201,13432,MOS,Moses Point Airport,"Moses Point, AK",United States
1343202,13432,MOS,Moses Point Airport,"Moses Point, AK",United States
1343301,13433,MOT,Minot International,"Minot, ND",United States
1343302,13433,MOT,Minot International,"Minot, ND",United States
1343401,13434,MOU,Mountain Village Airport,"Mountain Village, AK",United States
1343402,13434,MOU,Mountain Village Airport,"Mountain Village, AK",United States
1343403,13434,MOU,Mountain Village Airport,"Mountain Village, AK",United States
1343404,13434,MOU,Mountain Village Airport,"Mountain Village, AK",United States
1343405,13434,MOU,Mountain Village Airport,"Mountain Village, AK",United States
1343501,13435,MOW,Moscow Metropolitan Area,"Moscow, U.S.S.R.",U.S.S.R.
1343502,13435,MOW,Moscow Metropolitan Area,"Moscow, Russia",Russia
1343701,13437,MOY,Monterrey Airport,"Monterrey, Colombia",Colombia
1343702,13437,MOY,Monterrey Airport,"Monterrey, Colombia",Colombia
1343801,13438,MOZ,Temae,"Moorea Island, French Polynesia",French Polynesia
1343901,13439,MPB,Watson Island International,"Miami, FL",United States
1344001,13440,ID2,Montpelier Airport,"Montpelier, ID",United States
1344101,13441,MPJ,Petit Jean Park,"Morrilton, AR",United States
1344102,13441,MPJ,Petit Jean Park,"Morrilton, AR",United States
1344201,13442,MPK,Mokpo Airport,"Mokpo, South Korea",South Korea
1344202,13442,MPK,Mokpo Airport,"Mokpo, South Korea",South Korea
1344301,13443,MPL,Mediterranee,"Montpellier, France",France
1344302,13443,MPL,Mediterranee,"Montpellier, France",France
1344303,13443,MPL,Montpellier Mediterranee,"Montpellier, France",France
1344304,13443,MPL,Mediterranee,"Montpellier, France",France
1344305,13443,MPL,Montpellier Mediterranee,"Montpellier, France",France
1344306,13443,MPL,Montpellier Mediterranee,"Montpellier, France",France
1344401,13444,LUM,Lourenco Marques,"Maputo, Mozambique",Mozambique
1344402,13444,MPM,Maputo International,"Maputo, Mozambique",Mozambique
1344403,13444,MPM,Maputo Airport,"Maputo, Mozambique",Mozambique
1344501,13445,MPN,Mount Pleasant Airport,"Mount Pleasant, Falkland Islands (Islas Malvinas)",Falkland Islands (Islas Malvinas)
1344502,13445,MPN,Mount Pleasant Airport,"Mount Pleasant, Falkland Islands (Islas Malvinas)",Falkland Islands (Islas Malvinas)
1344503,13445,MPN,Mount Pleasant Airport,"Mount Pleasant, Falkland Islands (Islas Malvinas)",Falkland Islands (Islas Malvinas)
1344504,13445,MPN,Mount Pleasant Airport,"Mount Pleasant, Falkland Islands (Islas Malvinas)",Falkland Islands (Islas Malvinas)
1344505,13445,MPN,Mount Pleasant Airport,"Mount Pleasant, Falkland Islands (Islas Malvinas)",Falkland Islands (Islas Malvinas)
1344506,13445,MPN,Mount Pleasant Airport,"Mount Pleasant, Falkland Islands (Islas Malvinas)",Falkland Islands (Islas Malvinas)
1344601,13446,MPO,Pocono Mountains Municipal,"Mt. Pocono, PA",United States
1344602,13446,MPO,Pocono Mountains Municipal,"Mt. Pocono, PA",United States
1344603,13446,MPO,Pocono Mountains Regional,"Mt. Pocono, PA",United States
1344701,13447,MPR,McPherson Airport,"McPherson, KS",United States
1344702,13447,MPR,McPherson Airport,"McPherson, KS",United States
1344801,13448,MPS,Mount Pleasant Municipal,"Mount Pleasant, TX",United States
1344901,13449,MPT,Maliana Airport,"Maliana, East Timor",East Timor
1344902,13449,MPT,Maliana Airport,"Maliana, Timor-Leste",Timor-Leste
1344903,13449,MPT,Maliana Airport,"Maliana, Timor-Leste",Timor-Leste
1344904,13449,MPT,Maliana Airport,"Maliana, Timor-Leste",Timor-Leste
1345001,13450,MPV,Edward F Knapp State,"Montpelier/Barre, VT",United States
1345002,13450,MPV,Edward F Knapp State,"Montpelier/Barre, VT",United States
1345101,13451,MPX,Miyanmin Airport,"Miyanmin, Papua New Guinea",Papua New Guinea
1345102,13451,MPX,Miyanmin Airport,"Miyanmin, Papua New Guinea",Papua New Guinea
1345103,13451,MPX,Miyanmin Airport,"Miyanmin, Papua New Guinea",Papua New Guinea
1345201,13452,MQB,Macomb Municipal,"Macomb, IL",United States
1345301,13453,MQJ,Mount Comfort,"Indianapolis, IN",United States
1345302,13453,MQJ,Indianapolis Regional,"Indianapolis, IN",United States
1345303,13453,MQJ,Indianapolis Regional,"Indianapolis, IN",United States
1345304,13453,MQJ,Indianapolis Regional,"Indianapolis, IN",United States
1345305,13453,MQJ,Indianapolis Regional,"Indianapolis, IN",United States
1345401,13454,MQL,Mildura Airport,"Mildura, Australia",Australia
1345402,13454,MQL,Mildura Airport,"Mildura, Australia",Australia
1345403,13454,MQL,Mildura Airport,"Mildura, Australia",Australia
1345501,13455,MQN,Rossvoll,"Mo I Rana, Norway",Norway
1345502,13455,MQN,Rossvoll,"Mo I Rana, Norway",Norway
1345503,13455,MQN,Rossvoll,"Mo I Rana, Norway",Norway
1345504,13455,MQN,Rossvoll,"Mo I Rana, Norway",Norway
1345601,13456,MQP,Kruger Mpumalanga International,"Nelspruit, South Africa",South Africa
1345701,13457,MQQ,Moundou Airport,"Moundou, Chad",Chad
1345702,13457,MQQ,Moundou Airport,"Moundou, Chad",Chad
1345703,13457,MQQ,Moundou Airport,"Moundou, Chad",Chad
1345704,13457,MQQ,Moundou Airport,"Moundou, Chad",Chad
1345705,13457,MQQ,Moundou Airport,"Moundou, Chad",Chad
1345801,13458,MQS,Mustique Airport,"Mustique, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines
1345802,13458,MQS,Mustique Airport,"Mustique, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines
1345803,13458,MQS,Mustique Airport,"Mustique, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines
1345804,13458,MQS,Mustique Airport,"Mustique, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines
1345805,13458,MQS,Mustique Airport,"Mustique, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines
1345806,13458,MQS,Mustique Airport,"Mustique, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines
1345807,13458,MQS,Mustique Airport,"Mustique, Saint Vincent and the Grenadines",Saint Vincent and the Grenadines
1345901,13459,MQT,Marquette County,"Marquette, MI",United States
1345902,13459,MQT,Sawyer International,"Marquette, MI",United States
1345903,13459,MQT,Sawyer International,"Marquette, MI",United States
1345904,13459,MQT,Marquette Sawyer Regional,"Marquette, MI",United States
1346001,13460,MQX,Alula Aba Nega,"Mek'ele, Ethiopia",Ethiopia
1346002,13460,MQX,Mek'ele Airport,"Mek'ele, Ethiopia",Ethiopia
1346003,13460,MQX,Mekele International,"Mek'ele, Ethiopia",Ethiopia
1346101,13461,MQY,Smyrna Airport,"Smyrna, TN",United States
1346201,13462,MRA,Misurata Airport,"Misurata, Libya",Libya
1346202,13462,MRA,Misurata Airport,"Misurata, Libya",Libya
1346203,13462,MRA,Misurata Airport,"Misurata, Libya",Libya
1346204,13462,MRA,Misurata International,"Misurata, Libya",Libya
1346205,13462,MRA,Misrata International,"Misurata, Libya",Libya
1346206,13462,MRA,Misurata Airport,"Misurata, Libya",Libya
1346207,13462,MRA,Misrata International,"Misurata, Libya",Libya
1346301,13463,MRB,Martinsburg Municipal,"Martinsburg, WV",United States
1346302,13463,MRB,Eastern WV Regional/Shepherd Field,"Martinsburg, WV",United States
1346303,13463,MRB,Eastern WV Regional/Shepherd Field,"Martinsburg, WV",United States
1346304,13463,MRB,Eastern WV Regional/Shepherd Field,"Martinsburg, WV",United States
1346305,13463,MRB,Eastern WV Regional/Shepherd Field,"Martinsburg, WV",United States
1346401,13464,MRC,Maury County,"Columbia, TN",United States
1346402,13464,MRC,Maury County,"Columbia, TN",United States
1346403,13464,MRC,Maury County Regional,"Columbia, TN",United States
1346501,13465,MRD,Alberto Carnevalli,"Merida, Venezuela",Venezuela
1346502,13465,MRD,Alberto Carnevalli,"Merida, Venezuela",Venezuela
1346601,13466,MRH,Beaufort/Morehead,"Morehead City, NC",United States
1346602,13466,MRH,Beaufort Morehead City,"Morehead City, NC",United States
1346701,13467,MRI,Merrill Field,"Anchorage, AK",United States
1346702,13467,MRI,Merrill Field,"Anchorage, AK",United States
1346703,13467,MRI,Merrill Field,"Anchorage, AK",United States
1346704,13467,MRI,Merrill Field,"Anchorage, AK",United States
1346705,13467,MRI,Merrill Field,"Anchorage, AK",United States
1346706,13467,MRI,Merrill Field,"Anchorage, AK",United States
1346901,13469,MRK,Marco Island Airport,"Marco Island, FL",United States
1346902,13469,MRK,Marco Island Airport,"Marco Island, FL",United States
1346903,13469,MRK,Marco Island Executive,"Marco Island, FL",United States
1347001,13470,MRN,Morganton Lenoir,"Morganton, NC",United States
1347101,13471,MRQ,Grand Case A/D,"Grand Case, Guadeloupe",Guadeloupe
1347102,13471,CCE,Grand Case Airport,"Grand Case, Guadeloupe",Guadeloupe
1347103,13471,CCE,Grand Case Airport,"Grand Case, Saint Martin",Saint Martin
1347104,13471,CCE,Grand Case Airport,"Grand Case, Saint Martin",Saint Martin
1347201,13472,MRS,Provence,"Marseille, France",France
1347202,13472,MRS,Provence,"Marseille, France",France
1347203,13472,MRS,Marseille Provence,"Marseille, France",France
1347204,13472,MRS,Provence,"Marseille, France",France
1347205,13472,MRS,Marseille Provence,"Marseille, France",France
1347206,13472,MRS,Marseille Provence,"Marseille, France",France
1347207,13472,MRS,Marseille Provence,"Marseille, France",France
1347301,13473,MRU,Plaisance,"Mauritius Island, Mauritius",Mauritius
1347302,13473,MRU,Sir Seewoosagur Ramgoolam International,"Mauritius Island, Mauritius",Mauritius
1347303,13473,MRU,Sir Seewoosagur Ramgoolam International,"Mauritius Island, Mauritius",Mauritius
1347401,13474,MRV,Mineralnyye Vody Airport,"Mineralnyye Vody, U.S.S.R.",U.S.S.R.
1347402,13474,MRV,Mineralnyye Vody Airport,"Mineralnyye Vody, Russia",Russia
